0.25		2.070924119
0.75		1.700199205
1.25		1.261653065
1.75		0.745117971
2.25		0.448604733
2.75		0.275424863
3.25		0.133935006
3.75		0.079619913
4.25		0.040256839
4.75		0.024493108
5.25		0.013732798
5.75		0.009549297
7		0.002250906

