          %pt            TT            TS            SS            SS2j            Tot
        0.200    5.57761E-01    1.02959E-03    3.28600E-04    6.90398E-08    5.59119E-01
        0.616    5.52782E-01    6.78821E-02    1.10511E-02    1.29247E-05    6.31728E-01
        1.032    4.37840E-01    3.90929E-01    5.46662E-02    9.76740E-05    8.83534E-01
        1.448    2.67128E-01    9.85177E-01    1.16702E-01    2.83126E-04    1.36929E+00
        1.864    1.33422E-01    1.10947E+00    1.15493E-01    5.63338E-04    1.35895E+00
        2.280    5.78945E-02    6.05463E-01    6.98770E-02    8.92051E-04    7.34127E-01
        2.696    2.27604E-02    3.13012E-01    4.16848E-02    1.14045E-03    3.78598E-01
        3.112    8.33780E-03    1.68749E-01    2.54313E-02    9.80227E-04    2.03498E-01
        3.528    2.90031E-03    9.46701E-02    1.58874E-02    4.92928E-04    1.13951E-01
        3.944    9.70455E-04    5.49624E-02    1.01454E-02    2.54994E-04    6.63333E-02
        4.360    3.15196E-04    3.28644E-02    6.60900E-03    1.35548E-04    3.99242E-02
        4.776    1.00020E-04    2.01621E-02    4.38371E-03    7.39257E-05    2.47198E-02
        5.192    3.11580E-05    1.26522E-02    2.95581E-03    4.12954E-05    1.56804E-02
        5.608    9.56256E-06    8.10079E-03    2.02307E-03    2.35874E-05    1.01570E-02
        6.024    2.89922E-06    5.28111E-03    1.40378E-03    1.37542E-05    6.70154E-03
        6.440    8.70170E-07    3.49949E-03    9.86393E-04    8.17552E-06    4.49493E-03
        6.856    2.58975E-07    2.35355E-03    7.01197E-04    4.94685E-06    3.05996E-03
        7.272    7.65264E-08    1.60447E-03    5.03835E-04    3.04318E-06    2.11142E-03
        7.688    2.24762E-08    1.10751E-03    3.65641E-04    1.90114E-06    1.47508E-03
        8.104    6.56695E-09    7.73309E-04    2.67817E-04    1.20486E-06    1.04234E-03
        8.520    1.91003E-09    5.45729E-04    1.97862E-04    7.73886E-07    7.44367E-04
        8.936    5.53360E-10    3.88949E-04    1.47361E-04    5.03334E-07    5.36813E-04
        9.352    1.59763E-10    2.79772E-04    1.10579E-04    3.31228E-07    3.90683E-04
        9.768    4.59855E-11    2.02979E-04    8.35666E-05    2.20378E-07    2.86766E-04
       10.184    1.32007E-11    1.48455E-04    6.35731E-05    1.48144E-07    2.12176E-04
       10.600    3.78035E-12    1.09401E-04    4.86658E-05    1.00555E-07    1.58167E-04
       11.016    1.08028E-12    8.11962E-05    3.74736E-05    6.88771E-08    1.18739E-04
       11.432    3.08110E-13    6.06680E-05    2.90156E-05    4.75838E-08    8.97311E-05
       11.848    8.77251E-14    4.56172E-05    2.25842E-05    3.31389E-08    6.82346E-05
       12.264    2.49380E-14    3.45060E-05    1.76651E-05    2.32544E-08    5.21944E-05
       12.680    7.07915E-15    2.62493E-05    1.38817E-05    1.64349E-08    4.01475E-05
       13.096    2.00697E-15    2.00756E-05    1.09564E-05    1.16935E-08    3.10437E-05
       13.512    5.68313E-16    1.54322E-05    8.68325E-06    8.37253E-09    2.41238E-05
       13.928    1.60756E-16    1.19201E-05    6.90831E-06    6.03035E-09    1.88344E-05
       14.344    4.54271E-17    9.24948E-06    5.51608E-06    4.36759E-09    1.47699E-05
       14.760    1.28253E-17    7.20838E-06    4.41927E-06    3.17982E-09    1.16308E-05
       15.176    3.61791E-18    5.64079E-06    3.55160E-06    2.32634E-09    9.19471E-06
       15.592    1.01979E-18    4.43123E-06    2.86247E-06    1.70966E-09    7.29541E-06
       16.008    2.87245E-19    3.49376E-06    2.31306E-06    1.26174E-09    5.80808E-06
       16.424    8.08545E-20    2.76405E-06    1.87346E-06    9.34769E-10    4.63844E-06
       16.840    2.27451E-20    2.19371E-06    1.52050E-06    6.94983E-10    3.71491E-06
       17.256    6.39473E-21    1.74617E-06    1.23619E-06    5.18363E-10    2.98288E-06
       17.672    1.79689E-21    1.39365E-06    1.00646E-06    3.87734E-10    2.40049E-06
       18.088    5.04668E-22    1.11495E-06    8.20285E-07    2.90752E-10    1.93553E-06
       18.504    1.41672E-22    8.93847E-07    6.69006E-07    2.18494E-10    1.56307E-06
       18.920    3.97534E-23    7.17836E-07    5.45772E-07    1.64483E-10    1.26377E-06
       19.336    1.11502E-23    5.77272E-07    4.45155E-07    1.23992E-10    1.02255E-06
       19.752    3.12626E-24    4.64674E-07    3.62840E-07    9.35545E-11    8.27607E-07
       20.168    8.76210E-25    3.74217E-07    2.95381E-07    7.06219E-11    6.69669E-07
       20.584    2.45495E-25    3.01355E-07    2.40023E-07    5.33091E-11    5.41432E-07
