          %pt            TT            TS            SS            SS2j            Tot
        0.200    4.79898E-01    1.38475E-04    0.00000E+00    0.00000E+00    0.00000E+00
        0.616    3.46708E-01    7.89859E-03    0.00000E+00    0.00000E+00    0.00000E+00
        1.032    1.86741E-01    4.32721E-02    0.00000E+00    0.00000E+00    0.00000E+00
        1.448    7.92378E-02    1.09933E-01    0.00000E+00    0.00000E+00    0.00000E+00
        1.864    2.80158E-02    1.47771E-01    0.00000E+00    0.00000E+00    0.00000E+00
        2.280    8.65395E-03    1.00162E-01    0.00000E+00    0.00000E+00    0.00000E+00
        2.696    2.42074E-03    5.00559E-02    0.00000E+00    0.00000E+00    0.00000E+00
        3.112    6.29272E-04    2.46285E-02    0.00000E+00    0.00000E+00    0.00000E+00
        3.528    1.54832E-04    1.25293E-02    0.00000E+00    0.00000E+00    0.00000E+00
        3.944    3.65339E-05    6.60518E-03    0.00000E+00    0.00000E+00    0.00000E+00
        4.360    8.34519E-06    3.59670E-03    0.00000E+00    0.00000E+00    0.00000E+00
        4.776    1.85813E-06    2.01614E-03    0.00000E+00    0.00000E+00    0.00000E+00
        5.192    4.05361E-07    1.16001E-03    0.00000E+00    0.00000E+00    0.00000E+00
        5.608    8.69794E-08    6.83340E-04    0.00000E+00    0.00000E+00    0.00000E+00
        6.024    1.84116E-08    4.11257E-04    0.00000E+00    0.00000E+00    0.00000E+00
        6.440    3.85363E-09    2.52393E-04    0.00000E+00    0.00000E+00    0.00000E+00
        6.856    7.98999E-10    1.57697E-04    0.00000E+00    0.00000E+00    0.00000E+00
        7.272    1.64343E-10    1.00169E-04    0.00000E+00    0.00000E+00    0.00000E+00
        7.688    3.35736E-11    6.46027E-05    0.00000E+00    0.00000E+00    0.00000E+00
        8.104    6.81866E-12    4.22564E-05    0.00000E+00    0.00000E+00    0.00000E+00
        8.520    1.37784E-12    2.80041E-05    0.00000E+00    0.00000E+00    0.00000E+00
        8.936    2.77191E-13    1.87866E-05    0.00000E+00    0.00000E+00    0.00000E+00
        9.352    5.55495E-14    1.27473E-05    0.00000E+00    0.00000E+00    0.00000E+00
        9.768    1.10943E-14    8.74207E-06    0.00000E+00    0.00000E+00    0.00000E+00
       10.184    2.20907E-15    6.05548E-06    0.00000E+00    0.00000E+00    0.00000E+00
       10.600    4.38686E-16    4.23408E-06    0.00000E+00    0.00000E+00    0.00000E+00
       11.016    8.69075E-17    2.98680E-06    0.00000E+00    0.00000E+00    0.00000E+00
       11.432    1.71801E-17    2.12456E-06    0.00000E+00    0.00000E+00    0.00000E+00
       11.848    3.38965E-18    1.52317E-06    0.00000E+00    0.00000E+00    0.00000E+00
       12.264    6.67611E-19    1.10017E-06    0.00000E+00    0.00000E+00    0.00000E+00
       12.680    1.31282E-19    8.00252E-07    0.00000E+00    0.00000E+00    0.00000E+00
       13.096    2.57786E-20    5.85997E-07    0.00000E+00    0.00000E+00    0.00000E+00
       13.512    5.05527E-21    4.31832E-07    0.00000E+00    0.00000E+00    0.00000E+00
       13.928    9.90164E-22    3.20145E-07    0.00000E+00    0.00000E+00    0.00000E+00
       14.344    1.93728E-22    2.38704E-07    0.00000E+00    0.00000E+00    0.00000E+00
       14.760    3.78650E-23    1.78949E-07    0.00000E+00    0.00000E+00    0.00000E+00
       15.176    7.39400E-24    1.34845E-07    0.00000E+00    0.00000E+00    0.00000E+00
       15.592    1.44260E-24    1.02109E-07    0.00000E+00    0.00000E+00    0.00000E+00
       16.008    2.81235E-25    7.76776E-08    0.00000E+00    0.00000E+00    0.00000E+00
       16.424    5.47863E-26    5.93505E-08    0.00000E+00    0.00000E+00    0.00000E+00
       16.840    1.06654E-26    4.55339E-08    0.00000E+00    0.00000E+00    0.00000E+00
       17.256    2.07495E-27    3.50679E-08    0.00000E+00    0.00000E+00    0.00000E+00
       17.672    4.03440E-28    2.71037E-08    0.00000E+00    0.00000E+00    0.00000E+00
       18.088    7.83990E-29    2.10169E-08    0.00000E+00    0.00000E+00    0.00000E+00
       18.504    1.52271E-29    1.63452E-08    0.00000E+00    0.00000E+00    0.00000E+00
       18.920    2.95607E-30    1.27454E-08    0.00000E+00    0.00000E+00    0.00000E+00
       19.336    5.73608E-31    9.96083E-09    0.00000E+00    0.00000E+00    0.00000E+00
       19.752    1.11258E-31    7.79913E-09    0.00000E+00    0.00000E+00    0.00000E+00
       20.168    2.15711E-32    6.11523E-09    0.00000E+00    0.00000E+00    0.00000E+00
       20.584    4.18071E-33    4.79935E-09    0.00000E+00    0.00000E+00    0.00000E+00
