          %pt            TT            TS            SS            SS2j            Tot
        0.200    9.30631E-01    5.54454E-05    1.59477E-04    1.24679E-08    9.30846E-01
        0.616    7.65594E-01    3.78890E-03    5.51243E-03    2.42716E-06    7.74898E-01
        1.032    4.91597E-01    2.02609E-02    2.75470E-02    1.86425E-05    5.39423E-01
        1.448    2.48148E-01    5.82974E-02    5.87918E-02    5.44896E-05    3.65292E-01
        1.864    1.04147E-01    1.17421E-01    5.71844E-02    1.08896E-04    2.78861E-01
        2.280    3.83410E-02    1.58123E-01    3.33594E-02    1.72502E-04    2.29996E-01
        2.696    1.28681E-02    1.28648E-01    1.92186E-02    2.19599E-04    1.60954E-01
        3.112    4.04151E-03    7.14101E-02    1.13516E-02    1.83999E-04    8.69872E-02
        3.528    1.20895E-03    3.90630E-02    6.87980E-03    8.65498E-05    4.72383E-02
        3.944    3.48634E-04    2.20304E-02    4.26946E-03    4.20485E-05    2.66905E-02
        4.360    9.77542E-05    1.28051E-02    2.70678E-03    2.10653E-05    1.56307E-02
        4.776    2.68140E-05    7.64615E-03    1.74955E-03    1.08607E-05    9.43337E-03
        5.192    7.22772E-06    4.67579E-03    1.15082E-03    5.75076E-06    5.83960E-03
        5.608    1.92095E-06    2.92070E-03    7.69168E-04    3.12115E-06    3.69491E-03
        6.024    5.04681E-07    1.85946E-03    5.21635E-04    1.73310E-06    2.38333E-03
        6.440    1.31331E-07    1.20435E-03    3.58528E-04    9.82906E-07    1.56400E-03
        6.856    3.39034E-08    7.92340E-04    2.49476E-04    5.68474E-07    1.04242E-03
        7.272    8.69326E-09    5.28778E-04    1.75582E-04    3.34820E-07    7.04703E-04
        7.688    2.21625E-09    3.57546E-04    1.24885E-04    2.00567E-07    4.82633E-04
        8.104    5.62215E-10    2.44705E-04    8.97005E-05    1.22055E-07    3.34528E-04
        8.520    1.42012E-10    1.69362E-04    6.50199E-05    7.53780E-08    2.34458E-04
        8.936    3.57374E-11    1.18442E-04    4.75337E-05    4.71965E-08    1.66023E-04
        9.352    8.96396E-12    8.36369E-05    3.50286E-05    2.99345E-08    1.18695E-04
        9.768    2.24194E-12    5.95963E-05    2.60072E-05    1.92169E-08    8.56227E-05
       10.184    5.59291E-13    4.28271E-05    1.94455E-05    1.24774E-08    6.22851E-05
       10.600    1.39208E-13    3.10220E-05    1.46358E-05    8.18845E-09    4.56660E-05
       11.016    3.45785E-14    2.26396E-05    1.10847E-05    5.42800E-09    3.37297E-05
       11.432    8.57347E-15    1.66390E-05    8.44463E-06    3.63234E-09    2.50872E-05
       11.848    2.12223E-15    1.23104E-05    6.46919E-06    2.45247E-09    1.87821E-05
       12.264    5.24545E-16    9.16537E-06    4.98191E-06    1.66983E-09    1.41490E-05
       12.680    1.29475E-16    6.86458E-06    3.85561E-06    1.14600E-09    1.07213E-05
       13.096    3.19197E-17    5.17046E-06    2.99793E-06    7.92403E-10    8.16918E-06
       13.512    7.86039E-18    3.91535E-06    2.34136E-06    5.51784E-10    6.25726E-06
       13.928    1.93368E-18    2.98004E-06    1.83620E-06    3.86792E-10    4.81663E-06
       14.344    4.75243E-19    2.27914E-06    1.44568E-06    2.72838E-10    3.72509E-06
       14.760    1.16700E-19    1.75110E-06    1.14239E-06    1.93592E-10    2.89369E-06
       15.176    2.86340E-20    1.35128E-06    9.05821E-07    1.38124E-10    2.25723E-06
       15.592    7.02058E-21    1.04705E-06    7.20521E-07    9.90589E-11    1.76767E-06
       16.008    1.72015E-21    8.14485E-07    5.74798E-07    7.13862E-11    1.38935E-06
       16.424    4.21199E-22    6.35907E-07    4.59763E-07    5.16751E-11    1.09572E-06
       16.840    1.03075E-22    4.98193E-07    3.68622E-07    3.75617E-11    8.66852E-07
       17.256    2.52104E-23    3.91553E-07    2.96160E-07    2.74067E-11    6.87741E-07
       17.672    6.16289E-24    3.08647E-07    2.38360E-07    2.00662E-11    5.47028E-07
       18.088    1.50586E-24    2.43947E-07    1.92111E-07    1.47371E-11    4.36073E-07
       18.504    3.67780E-25    1.93268E-07    1.54997E-07    1.08527E-11    3.48276E-07
       18.920    8.97867E-26    1.53432E-07    1.25132E-07    8.01071E-12    2.78572E-07
       19.336    2.19112E-26    1.22013E-07    1.01039E-07    5.92431E-12    2.23058E-07
       19.752    5.34514E-27    9.71525E-08    8.15605E-08    4.38781E-12    1.78717E-07
       20.168    1.30347E-27    7.74219E-08    6.57807E-08    3.25312E-12    1.43206E-07
       20.584    3.17764E-28    6.17180E-08    5.29763E-08    2.41310E-12    1.14697E-07
