          %pt            TT            TS            SS            SS2j            Tot
        0.200    3.75303E-01    7.76670E-05    1.14517E-04    0.00000E+00    0.00000E+00
        0.616    2.41456E-01    4.69778E-03    1.62685E-03    0.00000E+00    0.00000E+00
        1.032    1.07716E-01    2.62676E-02    6.99097E-03    0.00000E+00    0.00000E+00
        1.448    3.68643E-02    6.69160E-02    1.49379E-02    0.00000E+00    0.00000E+00
        1.864    1.04796E-02    8.90848E-02    1.56485E-02    0.00000E+00    0.00000E+00
        2.280    2.61383E-03    5.89283E-02    9.58371E-03    0.00000E+00    0.00000E+00
        2.696    5.93399E-04    2.86338E-02    5.73527E-03    0.00000E+00    0.00000E+00
        3.112    1.25712E-04    1.37612E-02    3.50464E-03    0.00000E+00    0.00000E+00
        3.528    2.52849E-05    6.86050E-03    2.19050E-03    0.00000E+00    0.00000E+00
        3.944    4.88779E-06    3.55156E-03    1.39840E-03    0.00000E+00    0.00000E+00
        4.360    9.16132E-07    1.90205E-03    9.10167E-04    0.00000E+00    0.00000E+00
        4.776    1.67577E-07    1.05000E-03    6.02947E-04    0.00000E+00    0.00000E+00
        5.192    3.00595E-08    5.95607E-04    4.05920E-04    0.00000E+00    0.00000E+00
        5.608    5.30712E-09    3.46245E-04    2.77341E-04    0.00000E+00    0.00000E+00
        6.024    9.24856E-10    2.05811E-04    1.92076E-04    0.00000E+00    0.00000E+00
        6.440    1.59436E-10    1.24842E-04    1.34696E-04    0.00000E+00    0.00000E+00
        6.856    2.72366E-11    7.71451E-05    9.55515E-05    0.00000E+00    0.00000E+00
        7.272    4.61720E-12    4.84913E-05    6.85102E-05    0.00000E+00    0.00000E+00
        7.688    7.77597E-13    3.09634E-05    4.96106E-05    0.00000E+00    0.00000E+00
        8.104    1.30221E-13    2.00610E-05    3.62574E-05    0.00000E+00    0.00000E+00
        8.520    2.17011E-14    1.31741E-05    2.67271E-05    0.00000E+00    0.00000E+00
        8.936    3.60111E-15    8.76083E-06    1.98608E-05    0.00000E+00    0.00000E+00
        9.352    5.95345E-16    5.89467E-06    1.48700E-05    0.00000E+00    0.00000E+00
        9.768    9.81009E-17    4.00990E-06    1.12122E-05    0.00000E+00    0.00000E+00
       10.184    1.61181E-17    2.75593E-06    8.51042E-06    0.00000E+00    0.00000E+00
       10.600    2.64136E-18    1.91245E-06    6.50013E-06    0.00000E+00    0.00000E+00
       11.016    4.31855E-19    1.33923E-06    4.99398E-06    0.00000E+00    0.00000E+00
       11.432    7.04607E-20    9.45878E-07    3.85815E-06    0.00000E+00    0.00000E+00
       11.848    1.14748E-20    6.73476E-07    2.99630E-06    0.00000E+00    0.00000E+00
       12.264    1.86555E-21    4.83198E-07    2.33849E-06    0.00000E+00    0.00000E+00
       12.680    3.02834E-22    3.49196E-07    1.83363E-06    0.00000E+00    0.00000E+00
       13.096    4.90907E-23    2.54091E-07    1.44411E-06    0.00000E+00    0.00000E+00
       13.512    7.94771E-24    1.86095E-07    1.14206E-06    0.00000E+00    0.00000E+00
       13.928    1.28523E-24    1.37140E-07    9.06723E-07    0.00000E+00    0.00000E+00
       14.344    2.07615E-25    1.01658E-07    7.22527E-07    0.00000E+00    0.00000E+00
       14.760    3.35051E-26    7.57777E-08    5.77731E-07    0.00000E+00    0.00000E+00
       15.176    5.40222E-27    5.67859E-08    4.63432E-07    0.00000E+00    0.00000E+00
       15.592    8.70308E-28    4.27684E-08    3.72850E-07    0.00000E+00    0.00000E+00
       16.008    1.40101E-28    3.23649E-08    3.00789E-07    0.00000E+00    0.00000E+00
       16.424    2.25371E-29    2.46025E-08    2.43256E-07    0.00000E+00    0.00000E+00
       16.840    3.62300E-30    1.87813E-08    1.97162E-07    0.00000E+00    0.00000E+00
       17.256    5.82065E-31    1.43945E-08    1.60110E-07    0.00000E+00    0.00000E+00
       17.672    9.34601E-32    1.10731E-08    1.30233E-07    0.00000E+00    0.00000E+00
       18.088    1.49985E-32    8.54718E-09    1.06069E-07    0.00000E+00    0.00000E+00
       18.504    2.40577E-33    6.61788E-09    8.64725E-08    0.00000E+00    0.00000E+00
       18.920    3.85706E-34    5.13822E-09    7.05370E-08    0.00000E+00    0.00000E+00
       19.336    6.18113E-35    3.99896E-09    5.75475E-08    0.00000E+00    0.00000E+00
       19.752    9.90149E-36    3.11853E-09    4.69361E-08    0.00000E+00    0.00000E+00
       20.168    1.58550E-36    2.43572E-09    3.82503E-08    0.00000E+00    0.00000E+00
       20.584    2.53789E-37    1.90444E-09    3.11288E-08    0.00000E+00    0.00000E+00
