          %pt            TT            TS            SS            SS2j            Tot
        0.200    5.57761E-01    7.47287E-04    2.62506E-04    4.24903E-08    5.58771E-01
        0.616    5.52782E-01    5.07047E-02    9.02763E-03    8.07568E-06    6.12522E-01
        1.032    4.37840E-01    2.95395E-01    4.49813E-02    6.14376E-05    7.78278E-01
        1.448    2.67128E-01    7.46430E-01    9.61596E-02    1.78713E-04    1.10990E+00
        1.864    1.33422E-01    8.38117E-01    9.48017E-02    3.56279E-04    1.06670E+00
        2.280    5.78945E-02    4.53443E-01    5.68709E-02    5.64544E-04    5.68773E-01
        2.696    2.27604E-02    2.32356E-01    3.36497E-02    7.21329E-04    2.89488E-01
        3.112    8.33780E-03    1.24243E-01    2.03734E-02    6.17620E-04    1.53572E-01
        3.528    2.90031E-03    6.91756E-02    1.26372E-02    3.07805E-04    8.50209E-02
        3.944    9.70455E-04    3.98787E-02    8.01585E-03    1.57903E-04    4.90229E-02
        4.360    3.15196E-04    2.36882E-02    5.18860E-03    8.32818E-05    2.92752E-02
        4.776    1.00020E-04    1.44423E-02    3.42081E-03    4.50864E-05    1.80082E-02
        5.192    3.11580E-05    9.00952E-03    2.29327E-03    2.50102E-05    1.13590E-02
        5.608    9.56256E-06    5.73622E-03    1.56095E-03    1.41910E-05    7.32093E-03
        6.024    2.89922E-06    3.71959E-03    1.07739E-03    8.22292E-06    4.80810E-03
        6.440    8.70170E-07    2.45214E-03    7.53199E-04    4.85838E-06    3.21106E-03
        6.856    2.58975E-07    1.64105E-03    5.32801E-04    2.92283E-06    2.17703E-03
        7.272    7.65264E-08    1.11344E-03    3.81024E-04    1.78817E-06    1.49633E-03
        7.688    2.24762E-08    7.65053E-04    2.75249E-04    1.11122E-06    1.04144E-03
        8.104    6.56695E-09    5.31831E-04    2.00714E-04    7.00680E-07    7.33252E-04
        8.520    1.91003E-09    3.73711E-04    1.47650E-04    4.47860E-07    5.21810E-04
        8.936    5.53360E-10    2.65244E-04    1.09506E-04    2.89924E-07    3.75040E-04
        9.352    1.59763E-10    1.90022E-04    8.18399E-05    1.89929E-07    2.72052E-04
        9.768    4.59855E-11    1.37325E-04    6.16043E-05    1.25817E-07    1.99055E-04
       10.184    1.32007E-11    1.00054E-04    4.66858E-05    8.42231E-08    1.46824E-04
       10.600    3.78035E-12    7.34598E-05    3.56052E-05    5.69360E-08    1.09122E-04
       11.016    1.08028E-12    5.43241E-05    2.73172E-05    3.88464E-08    8.16801E-05
       11.432    3.08110E-13    4.04468E-05    2.10768E-05    2.67352E-08    6.15504E-05
       11.848    8.77251E-14    3.03082E-05    1.63486E-05    1.85509E-08    4.66753E-05
       12.264    2.49380E-14    2.28490E-05    1.27448E-05    1.29713E-08    3.56068E-05
       12.680    7.07915E-15    1.73248E-05    9.98255E-06    9.13574E-09    2.73165E-05
       13.096    2.00697E-15    1.32078E-05    7.85391E-06    6.47831E-09    2.10681E-05
       13.512    5.68313E-16    1.01212E-05    6.20517E-06    4.62340E-09    1.63310E-05
       13.928    1.60756E-16    7.79397E-06    4.92192E-06    3.31952E-09    1.27192E-05
       14.344    4.54271E-17    6.02981E-06    3.91852E-06    2.39686E-09    9.95072E-06
       14.760    1.28253E-17    4.68556E-06    3.13045E-06    1.73984E-09    7.81776E-06
       15.176    3.61791E-18    3.65622E-06    2.50890E-06    1.26919E-09    6.16639E-06
       15.592    1.01979E-18    2.86429E-06    2.01669E-06    9.30130E-10    4.88191E-06
       16.008    2.87245E-19    2.25225E-06    1.62541E-06    6.84571E-10    3.87834E-06
       16.424    8.08545E-20    1.77718E-06    1.31321E-06    5.05833E-10    3.09090E-06
       16.840    2.27451E-20    1.40689E-06    1.06324E-06    3.75116E-10    2.47051E-06
       17.256    6.39473E-21    1.11711E-06    8.62430E-07    2.79092E-10    1.97982E-06
       17.672    1.79689E-21    8.89454E-07    7.00596E-07    2.08259E-10    1.59026E-06
       18.088    5.04668E-22    7.09942E-07    5.69788E-07    1.55806E-10    1.27989E-06
       18.504    1.41672E-22    5.67886E-07    4.63762E-07    1.16823E-10    1.03176E-06
       18.920    3.97534E-23    4.55085E-07    3.77603E-07    8.77550E-11    8.32776E-07
       19.336    1.11502E-23    3.65222E-07    3.07425E-07    6.60143E-11    6.72713E-07
       19.752    3.12626E-24    2.93408E-07    2.50144E-07    4.97098E-11    5.43602E-07
       20.168    8.76210E-25    2.35852E-07    2.03306E-07    3.74527E-11    4.39195E-07
       20.584    2.45495E-25    1.89595E-07    1.64953E-07    2.82193E-11    3.54576E-07
