          %pt            TT            TS            SS            SS2j            Tot
        0.100    2.04294E-03    1.55337E-07    1.13839E-07    1.21163E-07    2.04333E-03
        1.095    1.00107E-03    4.71547E-05    7.46121E-06    2.06775E-06    1.05776E-03
        2.090    1.56051E-04    1.13426E-04    2.06357E-05    4.17849E-06    2.94291E-04
        3.085    1.05233E-05    9.21591E-05    1.33028E-05    2.25212E-06    1.18237E-04
        4.080    4.27861E-07    3.70549E-05    5.69839E-06    3.34900E-07    4.35161E-05
        5.075    1.28987E-08    7.58314E-06    2.62388E-06    6.47238E-08    1.02846E-05
        6.070    3.23493E-10    7.44868E-07    1.29469E-06    1.52801E-08    2.05516E-06
        7.065    7.20257E-12    5.68213E-08    6.79758E-07    4.22438E-09    7.40811E-07
