%cen   10-20%
%pt  invariant yield   stat. err   sys. err
0.964951 0.0139117 0.00130655 0.000972202
1.25147 0.00685703 0.000373611 0.000351166
1.5473 0.00383364 0.000166526 0.00019191
1.84507 0.00224125 9.30772e-05 0.000137383
2.1884 0.00101058 3.94607e-05 6.54338e-05
2.58629 0.000326136 1.62243e-05 2.05695e-05
2.98487 0.000108617 7.69933e-06 7.47314e-06
3.38387 2.80399e-05 3.51073e-06 3.02206e-06
3.78312 1.11986e-05 1.72558e-06 1.51884e-06
4.39448 2.16456e-06 4.01281e-07 3.08924e-07
