%proton  40-50%
0.40 	 0.45 	 1.7604 	 0.00251 	 0.21280 
0.45 	 0.50 	 1.6413 	 0.00237 	 0.15966 
0.50 	 0.55 	 1.4931 	 0.00220 	 0.12917 
0.55 	 0.60 	 1.3407 	 0.00202 	 0.10968 
0.60 	 0.65 	 1.2121 	 0.00187 	 0.09669 
0.65 	 0.70 	 1.0800 	 0.00172 	 0.08519 
0.70 	 0.75 	 0.9672 	 0.00159 	 0.07592 
0.75 	 0.80 	 0.8527 	 0.00144 	 0.06679 
0.60 	 0.70 	 1.1970 	 0.00166 	 0.09485 
0.70 	 0.80 	 0.9222 	 0.00134 	 0.07229 
0.80 	 0.90 	 0.7065 	 0.00109 	 0.05529 
0.90 	 1.00 	 0.5335 	 0.00090 	 0.04179 
1.00 	 1.10 	 0.4019 	 0.00075 	 0.03158 
1.10 	 1.20 	 0.3019 	 0.00062 	 0.02387 
1.20 	 1.30 	 0.2248 	 0.00052 	 0.01802 
1.30 	 1.40 	 0.1639 	 0.00042 	 0.01353 
1.40 	 1.50 	 0.1182 	 0.00035 	 0.01032 
1.50 	 1.60 	 0.0851 	 0.00028 	 0.00823 
1.60 	 1.70 	 0.0607 	 0.00023 	 0.00695 
1.70 	 1.80 	 0.0431 	 0.00019 	 0.00493 
1.80 	 1.90 	 0.0305 	 0.00015 	 0.00349 
1.90 	 2.00 	 0.0217 	 0.00013 	 0.00248 
