%cen   20-40%
%pt  invariant yield   stat. err   sys. err
0.964529 0.00613365 0.000464408 0.000482266
1.25135 0.0036376 0.000152306 0.00018011
1.54721 0.00203621 6.96722e-05 0.000102693
1.84497 0.0010535 3.59518e-05 5.34074e-05
2.18824 0.000451825 1.51067e-05 2.83077e-05
2.58611 0.000149032 6.52618e-06 9.04302e-06
2.9847 5.18299e-05 3.19059e-06 3.46051e-06
3.38369 1.83105e-05 1.59193e-06 1.92681e-06
3.78295 4.86789e-06 7.8599e-07 5.78471e-07
4.3935 1.12327e-06 2.07652e-07 1.43599e-07
