%Au+Au 39 GeV
%------------------------
%pTlow [GeV/c] pThigh[GeV/c]   d^2N/(2pi*pt*dpt*dy)[(GeV/c)^-2]   error(stat.)    error(sys.)
%pi+  0-5%
0.25 	 0.30 	 186.487 	 0.05247 	 12.80610 
0.30 	 0.35 	 141.454 	 0.04173 	 9.46166 
0.35 	 0.40 	 108.414 	 0.03401 	 7.13177 
0.40 	 0.45 	 83.6739 	 0.02812 	 5.44733 
0.45 	 0.50 	 64.5017 	 0.02342 	 4.17230 
0.50 	 0.55 	 50.2191 	 0.01971 	 3.23569 
0.55 	 0.60 	 38.8759 	 0.01661 	 2.49887 
0.60 	 0.65 	 30.6960 	 0.01419 	 1.97028 
0.65 	 0.70 	 24.0428 	 0.01211 	 1.54197 
0.70 	 0.75 	 19.6548 	 0.01059 	 1.26004 
0.40 	 0.50 	 73.2240 	 0.02309 	 4.74989 
0.50 	 0.60 	 44.2940 	 0.01630 	 2.85010 
0.60 	 0.70 	 27.1848 	 0.01181 	 1.74408 
0.70 	 0.80 	 16.9949 	 0.00874 	 1.08938 
0.80 	 0.90 	 10.7515 	 0.00656 	 0.68934 
0.90 	 1.00 	 6.8341 	 0.00496 	 0.43883 
1.00 	 1.10 	 4.4224 	 0.00380 	 0.28513 
1.10 	 1.20 	 2.8877 	 0.00293 	 0.18810 
1.20 	 1.30 	 1.9005 	 0.00228 	 0.12694 
1.30 	 1.40 	 1.2578 	 0.00178 	 0.08905 
1.40 	 1.50 	 0.8368 	 0.00140 	 0.06697 
1.50 	 1.60 	 0.5643 	 0.00111 	 0.05622 
1.60 	 1.70 	 0.3810 	 0.00089 	 0.03796 
1.70 	 1.80 	 0.2609 	 0.00071 	 0.02599 
1.80 	 1.90 	 0.1798 	 0.00058 	 0.01791 
1.90 	 2.00 	 0.1249 	 0.00047 	 0.01244 
