          %pt            TT            TS            SS            SS2j            Tot
        0.200    9.30631E-01    2.03918E-05    8.70560E-05    3.17639E-09    9.30738E-01
        0.616    7.65594E-01    1.51935E-03    3.27862E-03    6.56811E-07    7.70393E-01
        1.032    4.91597E-01    8.38595E-03    1.68126E-02    5.16891E-06    5.16800E-01
        1.448    2.48148E-01    2.44460E-02    3.60325E-02    1.52948E-05    3.08642E-01
        1.864    1.04147E-01    4.93966E-02    3.44924E-02    3.07700E-05    1.88067E-01
        2.280    3.83410E-02    6.62559E-02    1.94190E-02    4.88376E-05    1.24065E-01
        2.696    1.28681E-02    5.30906E-02    1.08155E-02    6.20089E-05    7.68363E-02
        3.112    4.04151E-03    2.86432E-02    6.19209E-03    5.11323E-05    3.89279E-02
        3.528    1.20895E-03    1.52230E-02    3.64550E-03    2.31586E-05    2.01006E-02
        3.944    3.48634E-04    8.35459E-03    2.20168E-03    1.08642E-05    1.09158E-02
        4.360    9.77542E-05    4.73330E-03    1.36058E-03    5.26796E-06    6.19690E-03
        4.776    2.68140E-05    2.75886E-03    8.58384E-04    2.63413E-06    3.64669E-03
        5.192    7.22772E-06    1.64892E-03    5.51791E-04    1.35512E-06    2.20930E-03
        5.608    1.92095E-06    1.00779E-03    3.60795E-04    7.15678E-07    1.37122E-03
        6.024    5.04681E-07    6.28391E-04    2.39604E-04    3.87245E-07    8.68887E-04
        6.440    1.31331E-07    3.98965E-04    1.61403E-04    2.14284E-07    5.60714E-04
        6.856    3.39034E-08    2.57493E-04    1.10159E-04    1.21062E-07    3.67807E-04
        7.272    8.69326E-09    1.68695E-04    7.60985E-05    6.97261E-08    2.44872E-04
        7.688    2.21625E-09    1.12050E-04    5.31615E-05    4.08846E-08    1.65255E-04
        8.104    5.62215E-10    7.53746E-05    3.75263E-05    2.43764E-08    1.12926E-04
        8.520    1.42012E-10    5.13016E-05    2.67473E-05    1.47619E-08    7.80638E-05
        8.936    3.57374E-11    3.52991E-05    1.92377E-05    9.07063E-09    5.45460E-05
        9.352    8.96396E-12    2.45358E-05    1.39542E-05    5.65003E-09    3.84956E-05
        9.768    2.24194E-12    1.72166E-05    1.02024E-05    3.56463E-09    2.74226E-05
       10.184    5.59291E-13    1.21883E-05    7.51523E-06    2.27608E-09    1.97059E-05
       10.600    1.39208E-13    8.70074E-06    5.57484E-06    1.46981E-09    1.42770E-05
       11.016    3.45785E-14    6.25989E-06    4.16292E-06    9.59269E-10    1.04238E-05
       11.432    8.57347E-15    4.53714E-06    3.12809E-06    6.32354E-10    7.66585E-06
       11.848    2.12223E-15    3.31149E-06    2.36443E-06    4.20795E-10    5.67633E-06
       12.264    5.24545E-16    2.43292E-06    1.79722E-06    2.82513E-10    4.23042E-06
       12.680    1.29475E-16    1.79864E-06    1.37332E-06    1.91268E-10    3.17216E-06
       13.096    3.19197E-17    1.33763E-06    1.05468E-06    1.30521E-10    2.39244E-06
       13.512    7.86039E-18    1.00040E-06    8.13815E-07    8.97336E-11    1.81430E-06
       13.928    1.93368E-18    7.52201E-07    6.30778E-07    6.21274E-11    1.38304E-06
       14.344    4.75243E-19    5.68470E-07    4.90981E-07    4.33001E-11    1.05949E-06
       14.760    1.16700E-19    4.31705E-07    3.83691E-07    3.03672E-11    8.15426E-07
       15.176    2.86340E-20    3.29358E-07    3.00970E-07    2.14223E-11    6.30349E-07
       15.592    7.02058E-21    2.52379E-07    2.36908E-07    1.51955E-11    4.89302E-07
       16.008    1.72015E-21    1.94198E-07    1.87086E-07    1.08343E-11    3.81295E-07
       16.424    4.21199E-22    1.50019E-07    1.48183E-07    7.76195E-12    2.98210E-07
       16.840    1.03075E-22    1.16321E-07    1.17687E-07    5.58562E-12    2.34014E-07
       17.256    2.52104E-23    9.05070E-08    9.36928E-08    4.03602E-12    1.84204E-07
       17.672    6.16289E-24    7.06495E-08    7.47478E-08    2.92728E-12    1.45400E-07
       18.088    1.50586E-24    5.53131E-08    5.97392E-08    2.13032E-12    1.15054E-07
       18.504    3.67780E-25    4.34224E-08    4.78114E-08    1.55503E-12    9.12353E-08
       18.920    8.97867E-26    3.41691E-08    3.83038E-08    1.13808E-12    7.24740E-08
       19.336    2.19112E-26    2.69424E-08    3.07044E-08    8.34780E-13    5.76477E-08
       19.752    5.34514E-27    2.12792E-08    2.46150E-08    6.13409E-13    4.58948E-08
       20.168    1.30347E-27    1.68267E-08    1.97244E-08    4.51343E-13    3.65516E-08
       20.584    3.17764E-28    1.33154E-08    1.57891E-08    3.32372E-13    2.91049E-08
