          %pt            TT            TS            SS            SS2j            Tot
        0.200    3.75303E-01    4.83670E-05    7.44990E-05    0.00000E+00    0.00000E+00
        0.616    2.41456E-01    5.80383E-03    1.95035E-03    0.00000E+00    0.00000E+00
        1.032    1.07716E-01    3.93894E-02    9.69156E-03    0.00000E+00    0.00000E+00
        1.448    3.68643E-02    1.06762E-01    2.14511E-02    0.00000E+00    0.00000E+00
        1.864    1.04796E-02    1.44940E-01    2.27961E-02    0.00000E+00    0.00000E+00
        2.280    2.61383E-03    9.71318E-02    1.41917E-02    0.00000E+00    0.00000E+00
        2.696    5.93399E-04    4.81116E-02    8.62140E-03    0.00000E+00    0.00000E+00
        3.112    1.25712E-04    2.35585E-02    5.33985E-03    0.00000E+00    0.00000E+00
        3.528    2.52849E-05    1.19392E-02    3.37906E-03    0.00000E+00    0.00000E+00
        3.944    4.88779E-06    6.27084E-03    2.18202E-03    0.00000E+00    0.00000E+00
        4.360    9.16132E-07    3.40228E-03    1.43551E-03    0.00000E+00    0.00000E+00
        4.776    1.67577E-07    1.90056E-03    9.60629E-04    0.00000E+00    0.00000E+00
        5.192    3.00595E-08    1.08995E-03    6.52946E-04    0.00000E+00    0.00000E+00
        5.608    5.30712E-09    6.40119E-04    4.50205E-04    0.00000E+00    0.00000E+00
        6.024    9.24856E-10    3.84157E-04    3.14523E-04    0.00000E+00    0.00000E+00
        6.440    1.59436E-10    2.35143E-04    2.22410E-04    0.00000E+00    0.00000E+00
        6.856    2.72366E-11    1.46560E-04    1.59044E-04    0.00000E+00    0.00000E+00
        7.272    4.61720E-12    9.28811E-05    1.14917E-04    0.00000E+00    0.00000E+00
        7.688    7.77597E-13    5.97737E-05    8.38364E-05    0.00000E+00    0.00000E+00
        8.104    1.30221E-13    3.90183E-05    6.17124E-05    0.00000E+00    0.00000E+00
        8.520    2.17011E-14    2.58083E-05    4.58081E-05    0.00000E+00    0.00000E+00
        8.936    3.60111E-15    1.72816E-05    3.42694E-05    0.00000E+00    0.00000E+00
        9.352    5.95345E-16    1.17054E-05    2.58254E-05    0.00000E+00    0.00000E+00
        9.768    9.81009E-17    8.01386E-06    1.95960E-05    0.00000E+00    0.00000E+00
       10.184    1.61181E-17    5.54190E-06    1.49654E-05    0.00000E+00    0.00000E+00
       10.600    2.64136E-18    3.86874E-06    1.14985E-05    0.00000E+00    0.00000E+00
       11.016    4.31855E-19    2.72478E-06    8.88540E-06    0.00000E+00    0.00000E+00
       11.432    7.04607E-20    1.93518E-06    6.90316E-06    0.00000E+00    0.00000E+00
       11.848    1.14748E-20    1.38527E-06    5.39043E-06    0.00000E+00    0.00000E+00
       12.264    1.86555E-21    9.99041E-07    4.22939E-06    0.00000E+00    0.00000E+00
       12.680    3.02834E-22    7.25594E-07    3.33344E-06    0.00000E+00    0.00000E+00
       13.096    4.90907E-23    5.30522E-07    2.63850E-06    0.00000E+00    0.00000E+00
       13.512    7.94771E-24    3.90357E-07    2.09682E-06    0.00000E+00    0.00000E+00
       13.928    1.28523E-24    2.88954E-07    1.67263E-06    0.00000E+00    0.00000E+00
       14.344    2.07615E-25    2.15114E-07    1.33898E-06    0.00000E+00    0.00000E+00
       14.760    3.35051E-26    1.61011E-07    1.07543E-06    0.00000E+00    0.00000E+00
       15.176    5.40222E-27    1.21135E-07    8.66396E-07    0.00000E+00    0.00000E+00
       15.592    8.70308E-28    9.15780E-08    6.99971E-07    0.00000E+00    0.00000E+00
       16.008    1.40101E-28    6.95513E-08    5.66977E-07    0.00000E+00    0.00000E+00
       16.424    2.25371E-29    5.30515E-08    4.60322E-07    0.00000E+00    0.00000E+00
       16.840    3.62300E-30    4.06305E-08    3.74504E-07    0.00000E+00    0.00000E+00
       17.256    5.82065E-31    3.12358E-08    3.05228E-07    0.00000E+00    0.00000E+00
       17.672    9.34601E-32    2.40976E-08    2.49137E-07    0.00000E+00    0.00000E+00
       18.088    1.49985E-32    1.86505E-08    2.03589E-07    0.00000E+00    0.00000E+00
       18.504    2.40577E-33    1.44764E-08    1.66504E-07    0.00000E+00    0.00000E+00
       18.920    3.85706E-34    1.12653E-08    1.36231E-07    0.00000E+00    0.00000E+00
       19.336    6.18113E-35    8.78555E-09    1.11463E-07    0.00000E+00    0.00000E+00
       19.752    9.90149E-36    6.86380E-09    9.11553E-08    0.00000E+00    0.00000E+00
       20.168    1.58550E-36    5.36948E-09    7.44747E-08    0.00000E+00    0.00000E+00
       20.584    2.53789E-37    4.20390E-09    6.07517E-08    0.00000E+00    0.00000E+00
