0.96528	0.0149123
1.25157	0.00845682
1.54737	0.00526321
1.84514	0.00275424
2.18853	0.00138275
2.58641	0.000439269
2.985	0.000131974
3.384	0.0000434909
3.78326	0.0000160664
4.39523	0.00000190021
