0.4449	0.5494	0.6527	0.8027	0.95	1.1457	1.4865	1.8409	2.2231	2.7223	3.3944	4.3989
0.14995	0.12024	0.1053	0.077126	0.052168	0.030609	0.0109	0.0034469	0.0011077	0.00023545	0.00003056	2.093e-6
0.021032	0.015568	0.013203	0.0093669	0.0062926	0.0036312	0.0013047	0.00043584	0.000147	0.000034448	5.1984e-6	5.7781e-7
