0.443	0.5493	0.6521	0.8018	0.9498	1.1444	1.4848	1.84	2.221	2.7206	3.3899	4.3962
0.1587	0.12434	0.10061	0.07279	0.048651	0.027411	0.0090506	0.0028282	0.00077888	0.0001392	0.000018684	1.2383e-6
0.025991	0.01905	0.015105	0.010753	0.0072139	0.0040301	0.0013387	0.00044692	0.00012314	0.00002503	3.957e-6	5.1263e-7
