0.4453	0.5494	0.6531	0.8029	0.95	1.1458	1.486	1.8402	2.2198	2.7173	3.3699
0.3978	0.31096	0.27189	0.20404	0.13519	0.080135	0.02861	0.0073721	0.0019603	0.00046466	0.000038883
0.071933	0.048936	0.040638	0.028062	0.018521	0.010331	0.0037867	0.0013225	0.00030973	0.00011282	0.0000171
