0.45	0.5547	0.6515	0.8006	0.9496	1.1427	1.4814	1.838	2.215	2.7142	3.3666
0.028098	0.024096	0.01877	0.012726	0.0082175	0.0040924	0.0010874	0.00035546	0.000059664	0.000012492	1.4956e-6
0.0043024	0.0032557	0.0024412	0.0015935	0.0010512	0.00051457	0.00014093	0.000071152	0.000017853	6.0398e-6	7.8398e-7
