0.4463	0.5494	0.6543	0.8039	0.9502	1.1469	1.4879	1.8412	2.2227	2.7202	3.3798
0.46505	0.44127	0.38999	0.295	0.20031	0.13101	0.048489	0.012349	0.0046228	0.00078744	0.000071914
0.083152	0.068129	0.056579	0.040344	0.027073	0.017142	0.0064561	0.0022022	0.00080088	0.00021151	0.000024964
