0.4467	0.84938
0.5497	0.80693
0.6559	0.67136
0.8049	0.54457
0.9502	0.40815
1.1477	0.2687
1.4892	0.11602
1.8419	0.036398
2.2245	0.010039
2.7221	0.0019192
3.3865	0.00024989
4.3813	0.000016832
