          %pt            TT            TS            SS            SS2j            Tot
        0.050    1.30179E-05    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
        0.250    1.32887E-05    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
        0.449    1.37961E-05    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
        0.649    1.42901E-05    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
        0.848    1.44936E-05    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
        1.048    1.41995E-05    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
        1.247    1.33325E-05    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
        1.447    1.19566E-05    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
        1.646    1.02365E-05    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
        1.846    8.37728E-06    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
        2.045    6.56826E-06    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
        2.245    4.94763E-06    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
        2.444    3.59115E-06    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
        2.644    2.51913E-06    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
        2.843    1.71277E-06    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
        3.043    1.13178E-06    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
        3.242    7.28684E-07    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
        3.442    4.58186E-07    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
        3.641    2.81965E-07    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
        3.841    1.70152E-07    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
        4.040    1.00863E-07    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
        4.240    5.88257E-08    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
        4.439    3.38033E-08    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
        4.639    1.91631E-08    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
        4.838    1.07299E-08    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
        5.038    5.94010E-09    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
        5.237    3.25442E-09    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
        5.437    1.76605E-09    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
        5.636    9.49975E-10    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
        5.836    5.06878E-10    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
        6.035    2.68441E-10    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
        6.235    1.41186E-10    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
        6.434    7.37837E-11    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
        6.634    3.83314E-11    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
        6.833    1.98043E-11    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
        7.033    1.01799E-11    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
        7.232    5.20788E-12    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
        7.432    2.65247E-12    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
        7.631    1.34537E-12    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
        7.831    6.79756E-13    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
        8.030    3.42209E-13    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
        8.230    1.71694E-13    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
        8.429    8.58694E-14    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
        8.629    4.28177E-14    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
        8.828    2.12906E-14    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
        9.028    1.05585E-14    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
        9.227    5.22322E-15    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
        9.427    2.57782E-15    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
        9.626    1.26941E-15    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
        9.826    6.23796E-16    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
       10.025    3.05930E-16    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
       10.225    1.49757E-16    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
       10.424    7.31774E-17    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
       10.624    3.56973E-17    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
       10.823    1.73860E-17    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
       11.023    8.45477E-18    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
       11.222    4.10560E-18    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
       11.422    1.99092E-18    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
       11.621    9.64186E-19    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
       11.821    4.66365E-19    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
       12.020    2.25307E-19    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
       12.220    1.08725E-19    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
       12.419    5.24099E-20    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
       12.619    2.52375E-20    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
       12.818    1.21409E-20    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
       13.018    5.83501E-21    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
       13.217    2.80181E-21    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
       13.417    1.34418E-21    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
       13.616    6.44340E-22    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
       13.816    3.08621E-22    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
       14.015    1.47708E-22    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
       14.215    7.06416E-23    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
       14.414    3.37607E-23    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
       14.614    1.61238E-23    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
       14.813    7.69553E-24    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
       15.013    3.67060E-24    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
       15.212    1.74974E-24    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
       15.412    8.33599E-25    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
       15.611    3.96914E-25    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
       15.811    1.88887E-25    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
       16.010    8.98422E-26    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
       16.210    4.27111E-26    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
       16.409    2.02951E-26    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
       16.609    9.63911E-27    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
       16.808    4.57601E-27    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
       17.008    2.17144E-27    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
       17.207    1.02997E-27    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
       17.407    4.88341E-28    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
       17.606    2.31447E-28    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
       17.806    1.09651E-28    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
       18.005    5.19297E-29    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
       18.205    2.45845E-29    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
       18.404    1.16348E-29    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
       18.604    5.50437E-30    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
