          %pt            TT            TS            SS            SS2j            Tot
        2.500    2.12222E-02    3.22293E-03    3.44388E-04    8.89501E-06    2.47984E-02
        3.500    5.48574E-03    1.73354E-03    1.69926E-04    6.53878E-06    7.39575E-03
        4.500    1.35615E-03    7.45471E-04    7.52358E-05    3.53572E-06    2.18039E-03
        5.500    3.30716E-04    2.92071E-04    3.68579E-05    1.73055E-06    6.61375E-04
        7.000    3.97206E-05    7.46566E-05    1.52975E-05    6.02474E-07    1.30277E-04
       10.000    5.89335E-07    7.79636E-06    3.86995E-06    9.91015E-08    1.23547E-05
       14.000    2.33109E-09    7.37371E-07    8.28417E-07    1.44189E-08    1.58254E-06
       20.000    6.80618E-13    3.01722E-08    6.65787E-08    1.19872E-09    9.79503E-08
