          %pt            TT            TS            SS            SS2j            Tot
        0.500    4.90038E-01    1.04039E-02    2.60505E-03    4.08384E-07    5.03048E-01
        1.500    2.76536E-01    1.66324E-02    2.15402E-03    1.03670E-05    2.95333E-01
        2.500    8.23011E-02    9.10450E-03    1.02945E-03    1.90989E-05    9.24541E-02
        3.500    2.15891E-02    3.88784E-03    4.39413E-04    1.47303E-05    2.59310E-02
        4.500    5.49624E-03    1.52230E-03    1.92289E-04    8.13106E-06    7.21896E-03
        5.500    1.39451E-03    6.21162E-04    9.49125E-05    4.21372E-06    2.11479E-03
        6.500    3.55592E-04    2.82282E-04    5.19837E-05    2.28446E-06    6.92141E-04
        7.500    9.13731E-05    1.43368E-04    3.06413E-05    1.31428E-06    2.66697E-04
        8.500    2.36747E-05    7.96128E-05    1.90126E-05    7.94533E-07    1.23095E-04
        9.500    6.18401E-06    4.71222E-05    1.22303E-05    4.98725E-07    6.60352E-05
       10.500    1.62767E-06    2.91192E-05    8.06628E-06    3.21801E-07    3.91349E-05
       11.500    4.31444E-07    1.85073E-05    5.40819E-06    2.11750E-07    2.45587E-05
       12.500    1.15104E-07    1.19705E-05    3.66090E-06    1.41181E-07    1.58877E-05
       13.500    3.08907E-08    7.81769E-06    2.48735E-06    9.48654E-08    1.04308E-05
       14.500    8.33521E-09    5.12321E-06    1.68745E-06    6.39427E-08    6.88294E-06
       15.500    2.26025E-09    3.35111E-06    1.13738E-06    4.30520E-08    4.53379E-06
       16.500    6.15702E-10    2.17699E-06    7.57863E-07    2.88391E-08    2.96431E-06
       17.500    1.68422E-10    1.39763E-06    4.96607E-07    1.91449E-08    1.91355E-06
       18.500    4.62484E-11    8.82109E-07    3.18159E-07    1.25448E-08    1.21286E-06
       19.500    1.27449E-11    5.44140E-07    1.97941E-07    8.07948E-09    7.50174E-07
       20.500    3.52375E-12    3.25838E-07    1.18605E-07    5.09133E-09    4.49538E-07
