0.4455	0.5494	0.6535	0.8031	0.95	1.146	1.4864	1.8404	2.2203	2.7178	3.3718
0.27621	0.19974	0.17238	0.12483	0.086733	0.051574	0.018443	0.0050665	0.001371	0.00024618	0.000032174
0.049556	0.031437	0.02507	0.016769	0.011402	0.0065067	0.0024938	0.00088408	0.00026398	0.000086635	0.000028567
