0.4434	0.5495	0.6523	0.802	0.9498	1.1446	1.4845	1.8396	2.2191	2.7178	3.3767
0.10988	0.097786	0.07978	0.056476	0.037609	0.021519	0.0061118	0.0016805	0.00050785	0.00011383	0.000014793
0.018437	0.014903	0.011706	0.0079898	0.0053117	0.002979	0.00087699	0.00035092	0.000093557	0.000030557	5.2637e-6
