0.4441	0.5494	0.6525	0.8022	0.9499	1.1449	1.4845	1.8393	2.2173	2.866
0.28238	0.25147	0.18726	0.13546	0.09656	0.049038	0.018899	0.0056746	0.000899	0.00009897
0.060481	0.047797	0.032326	0.021409	0.015677	0.0078664	0.003553	0.0015269	0.00026865	0.000036556
