0.4469	0.5497	0.6563	0.8051	0.9503	1.1479	1.4895	1.8421	2.225	2.7226	3.3882	4.3831
0.55941	0.48565	0.46636	0.35865	0.26985	0.18034	0.073402	0.02391	0.0070592	0.0014934	0.000214	0.000015345
0.083534	0.065597	0.060394	0.044211	0.03272	0.02115	0.0085398	0.0029372	0.0008977	0.00022156	0.000035865	4.4695e-6
