0.4437	0.5493	0.6523	0.802	0.9498	1.1446	1.4839
0.104	0.096139	0.08332	0.04973	0.032459	0.019943	0.005623
0.031948	0.022069	0.017984	0.0094426	0.0070528	0.0040711	0.0024618
