0.4541	0.551	0.65	0.7973	0.949	1.1399	1.4818
0.01436	0.012761	0.0060496	0.0044939	0.0028529	0.0011704	0.00037451
0.0038978	0.0028603	0.0012413	0.00089199	0.00069005	0.00033027	0.00021727
