0.4437	0.5494	0.6523	0.8021	0.9498	1.1446	1.484	1.839	2.2165	2.8633
0.17556	0.1413	0.11762	0.088485	0.052394	0.032027	0.010231	0.0028383	0.00060061	0.000040234
0.043701	0.02754	0.022	0.015065	0.0093964	0.0056146	0.0019102	0.0010573	0.00018343	0.000021189
