0.4449	0.5494	0.6531	0.8027	0.95	1.1456	1.4857
0.24592	0.18356	0.17674	0.13759	0.10404	0.052779	0.015195
0.073692	0.048367	0.037971	0.026107	0.022338	0.011389	0.0034549
