0.4498	0.5562	0.6518	0.8012	0.9497	1.1433	1.4818
0.049816	0.041266	0.036034	0.023016	0.015192	0.0076228	0.0020558
0.01284	0.0087605	0.0072041	0.004433	0.0033776	0.0016065	0.00066615
