0.45	0.5566	0.6518	0.8013	0.9497	1.1438	1.4835	1.8392	2.2188	2.8795
0.023247	0.01614	0.011649	0.0072894	0.0050986	0.0023793	0.00079573	0.00016625	0.000051087	2.5194e-6
0.0053203	0.0030158	0.0020351	0.0011775	0.00088456	0.00042114	0.0001664	0.000066874	0.000018987	2.1596e-6
