0.4426	0.5493	0.652	0.8016	0.9498	1.1444	1.4848	1.8401	2.2216	2.7214	3.3937	4.4011
0.037253	0.032104	0.026021	0.017509	0.011642	0.0064305	0.0020523	0.0006726	0.00020614	0.000041761	6.3067e-6	2.9746e-7
0.0046711	0.0037678	0.0030163	0.0020237	0.0013747	0.00076322	0.00025165	0.000090309	0.000028155	6.7447e-6	1.2629e-6	9.2795e-8
