          %pt            TT            TS            SS            SS2j            Tot
        0.050    9.01885E-01    5.82297E-05    2.50052E-04    1.52905E-04    9.02346E-01
        1.048    4.61123E-01    1.00313E-02    8.47580E-03    4.49152E-03    4.84122E-01
        2.045    6.62379E-02    7.07946E-02    2.34971E-02    1.20914E-02    1.72621E-01
        3.043    4.80755E-03    6.39245E-02    1.78112E-02    1.36319E-02    1.00175E-01
        4.040    2.55698E-04    1.63981E-02    6.05047E-03    3.86505E-03    2.65693E-02
        5.038    1.16011E-05    4.96034E-03    2.35987E-03    1.11831E-03    8.45013E-03
        6.035    4.80712E-07    1.74922E-03    1.03246E-03    3.75545E-04    3.15770E-03
        7.033    1.88294E-08    6.94699E-04    4.94769E-04    1.41830E-04    1.33132E-03
        8.030    7.10617E-10    3.03231E-04    2.55192E-04    5.88531E-05    6.17276E-04
