          %pt            TT            TS            SS            SS2j            Tot
        0.050    1.09186E-05    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
        0.250    1.12529E-05    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
        0.449    1.19124E-05    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
        0.649    1.26499E-05    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
        0.848    1.31785E-05    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
        1.048    1.32625E-05    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
        1.247    1.27835E-05    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
        1.447    1.17593E-05    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
        1.646    1.03188E-05    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
        1.846    8.64958E-06    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
        2.045    6.94227E-06    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
        2.245    5.35042E-06    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
        2.444    3.97163E-06    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
        2.644    2.84814E-06    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
        2.843    1.97894E-06    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
        3.043    1.33593E-06    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
        3.242    8.78474E-07    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
        3.442    5.64014E-07    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
        3.641    3.54326E-07    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
        3.841    2.18232E-07    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
        4.040    1.32010E-07    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
        4.240    7.85525E-08    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
        4.439    4.60475E-08    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
        4.639    2.66262E-08    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
        4.838    1.52046E-08    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
        5.038    8.58354E-09    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
        5.237    4.79503E-09    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
        5.437    2.65292E-09    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
        5.636    1.45479E-09    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
        5.836    7.91264E-10    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
        6.035    4.27135E-10    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
        6.235    2.28970E-10    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
