        0.010    5.61582E-05
        0.020    3.15770E-04
        0.030    8.58391E-04
        0.040    1.73290E-03
        0.050    2.97224E-03
        0.060    4.59912E-03
        0.070    6.62928E-03
        0.080    9.07372E-03
        0.090    1.19404E-02
        0.100    1.52356E-02
        0.110    1.89649E-02
        0.120    2.31345E-02
        0.130    2.77513E-02
        0.140    3.28244E-02
        0.150    3.83649E-02
        0.160    4.43869E-02
        0.170    5.09074E-02
        0.180    5.79467E-02
        0.190    6.55284E-02
        0.200    7.36799E-02
        0.210    8.24315E-02
        0.220    9.18169E-02
        0.230    1.01873E-01
        0.240    1.12639E-01
        0.250    1.24156E-01
        0.260    1.36468E-01
        0.270    1.49619E-01
        0.280    1.63655E-01
        0.290    1.78620E-01
        0.300    1.94558E-01
        0.310    2.11513E-01
        0.320    2.29524E-01
        0.330    2.48629E-01
        0.340    2.68861E-01
        0.350    2.90248E-01
        0.360    3.12812E-01
        0.370    3.36568E-01
        0.380    3.61525E-01
        0.390    3.87681E-01
        0.400    4.15028E-01
        0.410    4.43544E-01
        0.420    4.73199E-01
        0.430    5.03950E-01
        0.440    5.35742E-01
        0.450    5.68507E-01
        0.460    6.02165E-01
        0.470    6.36619E-01
        0.480    6.71761E-01
        0.490    7.07468E-01
        0.500    7.43601E-01
        0.510    7.80008E-01
        0.520    8.16523E-01
        0.530    8.52965E-01
        0.540    8.89141E-01
        0.550    9.24844E-01
        0.560    9.59854E-01
        0.570    9.93943E-01
        0.580    1.02687E+00
        0.590    1.05839E+00
        0.600    1.08824E+00
        0.610    1.11616E+00
        0.620    1.14189E+00
        0.630    1.16516E+00
        0.640    1.18571E+00
        0.650    1.20328E+00
        0.660    1.21760E+00
        0.670    1.22843E+00
        0.680    1.23553E+00
        0.690    1.23869E+00
        0.700    1.23770E+00
        0.710    1.23238E+00
        0.720    1.22258E+00
        0.730    1.20817E+00
        0.740    1.18907E+00
        0.750    1.16521E+00
        0.760    1.13658E+00
        0.770    1.10323E+00
        0.780    1.06523E+00
        0.790    1.02272E+00
        0.800    9.75898E-01
        0.810    9.25021E-01
        0.820    8.70411E-01
        0.830    8.12458E-01
        0.840    7.51621E-01
        0.850    6.88435E-01
        0.860    6.23505E-01
        0.870    5.57511E-01
        0.880    4.91205E-01
        0.890    4.25410E-01
        0.900    3.61010E-01
        0.910    2.98949E-01
        0.920    2.40214E-01
        0.930    1.85821E-01
        0.940    1.36795E-01
        0.950    9.41326E-02
        0.960    5.87567E-02
        0.970    3.14459E-02
        0.980    1.27159E-02
        0.990    2.59519E-03
        1.000    0.00000E+00
