          %pt            TT            TS            SS            SS2j            Tot
        0.200    5.57761E-01    8.53758E-05    7.25243E-05    2.31154E-09    5.57919E-01
        0.616    5.52782E-01    7.41374E-03    2.99717E-03    4.92116E-07    5.63193E-01
        1.032    4.37840E-01    4.69411E-02    1.57471E-02    3.91872E-06    5.00532E-01
        1.448    2.67128E-01    1.20548E-01    3.38967E-02    1.16718E-05    4.21585E-01
        1.864    1.33422E-01    1.31400E-01    3.20972E-02    2.35744E-05    2.96943E-01
        2.280    5.78945E-02    6.53631E-02    1.76325E-02    3.74786E-05    1.40927E-01
        2.696    2.27604E-02    3.07019E-02    9.59792E-03    4.75550E-05    6.31078E-02
        3.112    8.33780E-03    1.51388E-02    5.38171E-03    3.92053E-05    2.88975E-02
        3.528    2.90031E-03    7.81782E-03    3.10840E-03    1.78923E-05    1.38444E-02
        3.944    9.70455E-04    4.20070E-03    1.84435E-03    8.46005E-06    7.02397E-03
        4.360    3.15196E-04    2.33536E-03    1.12107E-03    4.13528E-06    3.77577E-03
        4.776    1.00020E-04    1.33729E-03    6.96382E-04    2.08463E-06    2.13577E-03
        5.192    3.11580E-05    7.85894E-04    4.41132E-04    1.08127E-06    1.25926E-03
        5.608    9.56256E-06    4.72608E-04    2.84451E-04    5.75787E-07    7.67197E-04
        6.024    2.89922E-06    2.90126E-04    1.86414E-04    3.14152E-07    4.79753E-04
        6.440    8.70170E-07    1.81444E-04    1.23991E-04    1.75294E-07    3.06480E-04
        6.856    2.58975E-07    1.15406E-04    8.36019E-05    9.98665E-08    1.99366E-04
        7.272    7.65264E-08    7.45426E-05    5.70826E-05    5.80013E-08    1.31760E-04
        7.688    2.24762E-08    4.88342E-05    3.94318E-05    3.42945E-08    8.83229E-05
        8.104    6.56695E-09    3.24121E-05    2.75351E-05    2.06177E-08    5.99745E-05
        8.520    1.91003E-09    2.17738E-05    1.94225E-05    1.25890E-08    4.12107E-05
        8.936    5.53360E-10    1.47921E-05    1.38297E-05    7.79884E-09    2.86301E-05
        9.352    1.59763E-10    1.01547E-05    9.93463E-06    4.89717E-09    2.00944E-05
        9.768    4.59855E-11    7.03966E-06    7.19601E-06    3.11432E-09    1.42388E-05
       10.184    1.32007E-11    4.92512E-06    5.25317E-06    2.00419E-09    1.01803E-05
       10.600    3.78035E-12    3.47557E-06    3.86323E-06    1.30423E-09    7.34011E-06
       11.016    1.08028E-12    2.47267E-06    2.86090E-06    8.57671E-10    5.33442E-06
       11.432    3.08110E-13    1.77272E-06    2.13264E-06    5.69595E-10    3.90593E-06
       11.848    8.77251E-14    1.28019E-06    1.59974E-06    3.81805E-10    2.88032E-06
       12.264    2.49380E-14    9.30909E-07    1.20715E-06    2.58176E-10    2.13832E-06
       12.680    7.07915E-15    6.81384E-07    9.16070E-07    1.76024E-10    1.59763E-06
       13.096    2.00697E-15    5.01874E-07    6.98921E-07    1.20950E-10    1.20092E-06
       13.512    5.68313E-16    3.71870E-07    5.35981E-07    8.37206E-11    9.07934E-07
       13.928    1.60756E-16    2.77120E-07    4.13032E-07    5.83538E-11    6.90210E-07
       14.344    4.54271E-17    2.07643E-07    3.19762E-07    4.09400E-11    5.27446E-07
       14.760    1.28253E-17    1.56401E-07    2.48644E-07    2.89006E-11    4.05074E-07
       15.176    3.61791E-18    1.18398E-07    1.94148E-07    2.05206E-11    3.12567E-07
       15.592    1.01979E-18    9.00606E-08    1.52193E-07    1.46505E-11    2.42268E-07
       16.008    2.87245E-19    6.88221E-08    1.19744E-07    1.05134E-11    1.88577E-07
       16.424    8.08545E-20    5.28245E-08    9.45379E-08    7.58092E-12    1.47370E-07
       16.840    2.27451E-20    4.07163E-08    7.48750E-08    5.49093E-12    1.15597E-07
       17.256    6.39473E-21    3.15093E-08    5.94740E-08    3.99368E-12    9.09872E-08
       17.672    1.79689E-21    2.44765E-08    4.73640E-08    2.91581E-12    7.18434E-08
       18.088    5.04668E-22    1.90809E-08    3.78061E-08    2.13627E-12    5.68892E-08
       18.504    1.41672E-22    1.49238E-08    3.02356E-08    1.57005E-12    4.51609E-08
       18.920    3.97534E-23    1.17075E-08    2.42188E-08    1.15709E-12    3.59275E-08
       19.336    1.11502E-23    9.20920E-09    1.94215E-08    8.54777E-13    2.86316E-08
       19.752    3.12626E-24    7.26096E-09    1.55852E-08    6.32686E-13    2.28468E-08
       20.168    8.76210E-25    5.73599E-09    1.25090E-08    4.69010E-13    1.82455E-08
       20.584    2.45495E-25    4.53802E-09    1.00362E-08    3.48036E-13    1.45745E-08
