          %pt            TT            TS            SS            SS2j            Tot
        0.200    9.30631E-01    5.20871E-06    4.09867E-05    5.54985E-10    9.30677E-01
        0.616    7.65594E-01    4.40079E-04    1.73147E-03    1.23897E-07    7.67766E-01
        1.032    4.91597E-01    2.52879E-03    9.15692E-03    1.00275E-06    5.03283E-01
        1.448    2.48148E-01    7.48962E-03    1.96885E-02    3.00873E-06    2.75329E-01
        1.864    1.04147E-01    1.51812E-02    1.83652E-02    6.09793E-06    1.37699E-01
        2.280    3.83410E-02    2.02215E-02    9.76668E-03    9.69346E-06    6.83389E-02
        2.696    1.28681E-02    1.58095E-02    5.15414E-03    1.22507E-05    3.38440E-02
        3.112    4.04151E-03    8.13685E-03    2.80830E-03    9.85304E-06    1.49965E-02
        3.528    1.20895E-03    4.11956E-03    1.57908E-03    4.20702E-06    6.91180E-03
        3.944    3.48634E-04    2.15840E-03    9.13515E-04    1.86881E-06    3.42242E-03
        4.360    9.77542E-05    1.17013E-03    5.42081E-04    8.61219E-07    1.81082E-03
        4.776    2.68140E-05    6.53990E-04    3.29085E-04    4.10560E-07    1.01030E-03
        5.192    7.22772E-06    3.75500E-04    2.03924E-04    2.01918E-07    5.86853E-04
        5.608    1.92095E-06    2.20823E-04    1.28737E-04    1.02194E-07    3.51583E-04
        6.024    5.04681E-07    1.32674E-04    8.26578E-05    5.31064E-08    2.15890E-04
        6.440    1.31331E-07    8.12685E-05    5.38994E-05    2.82781E-08    1.35327E-04
        6.856    3.39034E-08    5.06610E-05    3.56493E-05    1.54007E-08    8.63597E-05
        7.272    8.69326E-09    3.20907E-05    2.38893E-05    8.56447E-09    5.59973E-05
        7.688    2.21625E-09    2.06284E-05    1.62037E-05    4.85603E-09    3.68391E-05
        8.104    5.62215E-10    1.34409E-05    1.11149E-05    2.80349E-09    2.45592E-05
        8.520    1.42012E-10    8.86814E-06    7.70441E-06    1.64597E-09    1.65743E-05
        8.936    3.57374E-11    5.91954E-06    5.39283E-06    9.81681E-10    1.13134E-05
        9.352    8.96396E-12    3.99439E-06    3.80948E-06    5.94156E-10    7.80447E-06
        9.768    2.24194E-12    2.72278E-06    2.71420E-06    3.64595E-10    5.43734E-06
       10.184    5.59291E-13    1.87369E-06    1.94951E-06    2.26638E-10    3.82342E-06
       10.600    1.39208E-13    1.30094E-06    1.41096E-06    1.42601E-10    2.71204E-06
       11.016    3.45785E-14    9.10892E-07    1.02855E-06    9.07550E-11    1.93954E-06
       11.432    8.57347E-15    6.42872E-07    7.54913E-07    5.83828E-11    1.39784E-06
       11.848    2.12223E-15    4.57135E-07    5.57660E-07    3.79400E-11    1.01483E-06
       12.264    5.24545E-16    3.27386E-07    4.14480E-07    2.48918E-11    7.41890E-07
       12.680    1.29475E-16    2.36056E-07    3.09861E-07    1.64790E-11    5.45934E-07
       13.096    3.19197E-17    1.71306E-07    2.32937E-07    1.10027E-11    4.04254E-07
       13.512    7.86039E-18    1.25084E-07    1.76037E-07    7.40566E-12    3.01128E-07
       13.928    1.93368E-18    9.18713E-08    1.33706E-07    5.02257E-12    2.25583E-07
       14.344    4.75243E-19    6.78580E-08    1.02042E-07    3.43089E-12    1.69903E-07
       14.760    1.16700E-19    5.03919E-08    7.82314E-08    2.35956E-12    1.28626E-07
       15.176    2.86340E-20    3.76150E-08    6.02368E-08    1.63318E-12    9.78534E-08
       15.592    7.02058E-21    2.82170E-08    4.65714E-08    1.13726E-12    7.47896E-08
       16.008    1.72015E-21    2.12677E-08    3.61454E-08    7.96431E-13    5.74139E-08
       16.424    4.21199E-22    1.61029E-08    2.81553E-08    5.60729E-13    4.42587E-08
       16.840    1.03075E-22    1.22454E-08    2.20055E-08    3.96758E-13    3.42513E-08
       17.256    2.52104E-23    9.35058E-09    1.72525E-08    2.82044E-13    2.66034E-08
       17.672    6.16289E-24    7.16822E-09    1.35644E-08    2.01362E-13    2.07328E-08
       18.088    1.50586E-24    5.51561E-09    1.06915E-08    1.44331E-13    1.62073E-08
       18.504    3.67780E-25    4.25872E-09    8.44560E-09    1.03825E-13    1.27044E-08
       18.920    8.97867E-26    3.29876E-09    6.68359E-09    7.49289E-14    9.98243E-09
       19.336    2.19112E-26    2.56260E-09    5.29667E-09    5.42286E-14    7.85933E-09
       19.752    5.34514E-27    1.99582E-09    4.20160E-09    3.93423E-14    6.19746E-09
       20.168    1.30347E-27    1.55778E-09    3.33447E-09    2.85989E-14    4.89227E-09
       20.584    3.17764E-28    1.21798E-09    2.64604E-09    2.08204E-14    3.86405E-09
