#: table_doi: 10.17182/hepdata.94313.v1/t154
#: name: AntiXi+ pT spectrum, Au+Au 11.5 GeV, 0-5%
#: description: Data from STAR beam energy scan (Phase I) at RHIC, for mid-rapidity (|y|<0.5)
#: data_file: fig9_xibar_auau11_cent6.yaml
#: keyword reactions: Au+Au
#: keyword observables: AntiXi+ pT spectrum
#: keyword cmenergies: 11.5
#: Centrality,,,0-5%
pT [GeV/c],pT [GeV/c] LOW,pT [GeV/c] HIGH,d^2N/(2*pi*Nevt*pT*dy*dpT) [c^2/GeV^2],stat +,stat -,sys +,sys -
0.8002,0.6,1.0,0.02579,0.00173,-0.00173,0.00176,-0.00176
1.1456,1.0,1.3,0.01505,0.00077,-0.00077,0.00113,-0.00113
1.4427,1.3,1.6,0.007696,0.000374,-0.000374,0.00055,-0.00055
1.7406,1.6,1.9,0.003274,0.000195,-0.000195,0.000245,-0.000245
2.039,1.9,2.2,0.001309,9.6e-05,-9.6e-05,0.000108,-0.000108
2.3791,2.2,2.6,0.0004233,4.07e-05,-4.07e-05,2.99e-05,-2.99e-05
2.8515,2.6,3.2,7.41e-05,1.15e-05,-1.15e-05,5.6e-06,-5.6e-06
3.5127,3.2,4.0,8.24e-06,2.97e-06,-2.97e-06,6.4e-07,-6.4e-07

