          %pt            TT            TS            SS            SS2j            Tot
        0.200    9.30631E-01    6.40765E-05    1.75536E-04    1.53950E-08    9.30870E-01
        0.616    7.65594E-01    4.33021E-03    6.00234E-03    2.97366E-06    7.75930E-01
        1.032    4.91597E-01    2.30551E-02    2.98921E-02    2.27647E-05    5.44567E-01
        1.448    2.48148E-01    6.62157E-02    6.37558E-02    6.64257E-05    3.78186E-01
        1.864    1.04147E-01    1.33305E-01    6.21258E-02    1.32628E-04    2.99711E-01
        2.280    3.83410E-02    1.79596E-01    3.63914E-02    2.10032E-04    2.54538E-01
        2.696    1.28681E-02    1.46391E-01    2.10481E-02    2.67451E-04    1.80575E-01
        3.112    4.04151E-03    8.15412E-02    1.24778E-02    2.24519E-04    9.82850E-02
        3.528    1.20895E-03    4.47616E-02    7.58826E-03    1.06087E-04    5.36649E-02
        3.944    3.48634E-04    2.53279E-02    4.72430E-03    5.17565E-05    3.04526E-02
        4.360    9.77542E-05    1.47678E-02    3.00428E-03    2.60304E-05    1.78958E-02
        4.776    2.68140E-05    8.84399E-03    1.94746E-03    1.34700E-05    1.08317E-02
        5.192    7.22772E-06    5.42337E-03    1.28455E-03    7.15725E-06    6.72230E-03
        5.608    1.92095E-06    3.39664E-03    8.60810E-04    3.89735E-06    4.26326E-03
        6.024    5.04681E-07    2.16793E-03    5.85263E-04    2.17090E-06    2.75587E-03
        6.440    1.31331E-07    1.40755E-03    4.03240E-04    1.23489E-06    1.81216E-03
        6.856    3.39034E-08    9.28177E-04    2.81246E-04    7.16261E-07    1.21017E-03
        7.272    8.69326E-09    6.20817E-04    1.98389E-04    4.23019E-07    8.19638E-04
        7.688    2.21625E-09    4.20687E-04    1.41415E-04    2.54067E-07    5.62359E-04
        8.104    5.62215E-10    2.88520E-04    1.01789E-04    1.55002E-07    3.90465E-04
        8.520    1.42012E-10    2.00090E-04    7.39339E-05    9.59571E-08    2.74120E-04
        8.936    3.57374E-11    1.40205E-04    5.41580E-05    6.02216E-08    1.94423E-04
        9.352    8.96396E-12    9.91932E-05    3.99874E-05    3.82813E-08    1.39219E-04
        9.768    2.24194E-12    7.08117E-05    2.97448E-05    2.46284E-08    1.00581E-04
       10.184    5.59291E-13    5.09782E-05    2.22808E-05    1.60244E-08    7.32750E-05
       10.600    1.39208E-13    3.69909E-05    1.67997E-05    1.05373E-08    5.38012E-05
       11.016    3.45785E-14    2.70417E-05    1.27456E-05    6.99857E-09    3.97943E-05
       11.432    8.57347E-15    1.99074E-05    9.72639E-06    4.69212E-09    2.96384E-05
       11.848    2.12223E-15    1.47525E-05    7.46339E-06    3.17377E-09    2.22190E-05
       12.264    5.24545E-16    1.10009E-05    5.75678E-06    2.16474E-09    1.67599E-05
       12.680    1.29475E-16    8.25211E-06    4.46227E-06    1.48819E-09    1.27159E-05
       13.096    3.19197E-17    6.22496E-06    3.47494E-06    1.03070E-09    9.70094E-06
       13.512    7.86039E-18    4.72085E-06    2.71794E-06    7.18869E-10    7.43950E-06
       13.928    1.93368E-18    3.59830E-06    2.13462E-06    5.04699E-10    5.73343E-06
       14.344    4.75243E-19    2.75588E-06    1.68300E-06    3.56543E-10    4.43923E-06
       14.760    1.16700E-19    2.12031E-06    1.33175E-06    2.53355E-10    3.45232E-06
       15.176    2.86340E-20    1.63839E-06    1.05738E-06    1.81020E-10    2.69595E-06
       15.592    7.02058E-21    1.27119E-06    8.42166E-07    1.30002E-10    2.11349E-06
       16.008    1.72015E-21    9.90111E-07    6.72686E-07    9.38104E-11    1.66289E-06
       16.424    4.21199E-22    7.73994E-07    5.38716E-07    6.79957E-11    1.31278E-06
       16.840    1.03075E-22    6.07115E-07    4.32432E-07    4.94871E-11    1.03960E-06
       17.256    2.52104E-23    4.77726E-07    3.47822E-07    3.61522E-11    8.25584E-07
       17.672    6.16289E-24    3.77008E-07    2.80246E-07    2.65006E-11    6.57281E-07
       18.088    1.50586E-24    2.98310E-07    2.26108E-07    1.94850E-11    5.24437E-07
       18.504    3.67780E-25    2.36593E-07    1.82609E-07    1.43650E-11    4.19217E-07
       18.920    8.97867E-26    1.88023E-07    1.47565E-07    1.06147E-11    3.35599E-07
       19.336    2.19112E-26    1.49670E-07    1.19263E-07    7.85817E-12    2.68941E-07
       19.752    5.34514E-27    1.19289E-07    9.63551E-08    5.82592E-12    2.15650E-07
       20.168    1.30347E-27    9.51500E-08    7.77769E-08    4.32347E-12    1.72931E-07
       20.584    3.17764E-28    7.59165E-08    6.26860E-08    3.21003E-12    1.38606E-07
