          %pt            TT            TS            SS            SS2j            Tot
        0.200    5.57761E-01    8.56034E-04    2.87999E-04    5.19896E-08    5.58905E-01
        0.616    5.52782E-01    5.73412E-02    9.80528E-03    9.81439E-06    6.19938E-01
        1.032    4.37840E-01    3.32354E-01    4.86982E-02    7.44439E-05    8.18967E-01
        1.448    2.67128E-01    8.38831E-01    1.04042E-01    2.16209E-04    1.21022E+00
        1.864    1.33422E-01    9.43134E-01    1.02752E-01    4.30659E-04    1.17974E+00
        2.280    5.78945E-02    5.12254E-01    6.18801E-02    6.82205E-04    6.32711E-01
        2.696    2.27604E-02    2.63543E-01    3.67501E-02    8.71898E-04    3.23926E-01
        3.112    8.33780E-03    1.41441E-01    2.23278E-02    7.47842E-04    1.72855E-01
        3.528    2.90031E-03    7.90206E-02    1.38945E-02    3.74226E-04    9.61896E-02
        3.944    9.70455E-04    4.56993E-02    8.84026E-03    1.92707E-04    5.57027E-02
        4.360    3.15196E-04    2.72265E-02    5.73879E-03    1.02000E-04    3.33825E-02
        4.776    1.00020E-04    1.66462E-02    3.79394E-03    5.54047E-05    2.05956E-02
        5.192    3.11580E-05    1.04120E-02    2.55008E-03    3.08313E-05    1.30241E-02
        5.608    9.56256E-06    6.64591E-03    1.74011E-03    1.75466E-05    8.41313E-03
        6.024    2.89922E-06    4.31988E-03    1.20393E-03    1.01964E-05    5.53690E-03
        6.440    8.70170E-07    2.85445E-03    8.43608E-04    6.04079E-06    3.70497E-03
        6.856    2.58975E-07    1.91453E-03    5.98083E-04    3.64365E-06    2.51652E-03
        7.272    7.65264E-08    1.30177E-03    4.28627E-04    2.23472E-06    1.73271E-03
        7.688    2.24762E-08    8.96299E-04    3.10280E-04    1.39204E-06    1.20799E-03
        8.104    6.56695E-09    6.24307E-04    2.26714E-04    8.79758E-07    8.51907E-04
        8.520    1.91003E-09    4.39537E-04    1.67100E-04    5.63561E-07    6.07203E-04
        8.936    5.53360E-10    3.12547E-04    1.24165E-04    3.65596E-07    4.37078E-04
        9.352    1.59763E-10    2.24316E-04    9.29659E-05    2.39990E-07    3.17522E-04
        9.768    4.59855E-11    1.62393E-04    7.01038E-05    1.59292E-07    2.32657E-04
       10.184    1.32007E-11    1.18522E-04    5.32190E-05    1.06833E-07    1.71848E-04
       10.600    3.78035E-12    8.71635E-05    4.06561E-05    7.23529E-08    1.27892E-04
       11.016    1.08028E-12    6.45627E-05    3.12435E-05    4.94523E-08    9.58556E-05
       11.432    3.08110E-13    4.81459E-05    2.41446E-05    3.40928E-08    7.23246E-05
       11.848    8.77251E-14    3.61330E-05    1.87573E-05    2.36952E-08    5.49140E-05
       12.264    2.49380E-14    2.72813E-05    1.46447E-05    1.65949E-08    4.19425E-05
       12.680    7.07915E-15    2.07158E-05    1.14875E-05    1.17061E-08    3.22150E-05
       13.096    2.00697E-15    1.58156E-05    9.05086E-06    8.31349E-09    2.48747E-05
       13.512    5.68313E-16    1.21365E-05    7.16080E-06    5.94179E-09    1.93032E-05
       13.928    1.60756E-16    9.35866E-06    5.68762E-06    4.27215E-09    1.50505E-05
       14.344    4.54271E-17    7.24998E-06    4.53407E-06    3.08896E-09    1.17871E-05
       14.760    1.28253E-17    5.64104E-06    3.62683E-06    2.24522E-09    9.27012E-06
       15.176    3.61791E-18    4.40738E-06    2.91032E-06    1.63998E-09    7.31934E-06
       15.592    1.01979E-18    3.45701E-06    2.34216E-06    1.20338E-09    5.80038E-06
       16.008    2.87245E-19    2.72159E-06    1.88992E-06    8.86760E-10    4.61240E-06
       16.424    8.08545E-20    2.15004E-06    1.52863E-06    6.56007E-10    3.67932E-06
       16.840    2.27451E-20    1.70399E-06    1.23899E-06    4.87040E-10    2.94347E-06
       17.256    6.39473E-21    1.35451E-06    1.00602E-06    3.62767E-10    2.36089E-06
       17.672    1.79689E-21    1.07962E-06    8.18058E-07    2.70989E-10    1.89795E-06
       18.088    5.04668E-22    8.62621E-07    6.65951E-07    2.02947E-10    1.52878E-06
       18.504    1.41672E-22    6.90701E-07    5.42524E-07    1.52322E-10    1.23338E-06
       18.920    3.97534E-23    5.54034E-07    4.42115E-07    1.14531E-10    9.96263E-07
       19.336    1.11502E-23    4.45038E-07    3.60241E-07    8.62372E-11    8.05365E-07
       19.752    3.12626E-24    3.57842E-07    2.93345E-07    6.49959E-11    6.51253E-07
       20.168    8.76210E-25    2.87884E-07    2.38592E-07    4.90116E-11    5.26525E-07
       20.584    2.45495E-25    2.31605E-07    1.93712E-07    3.69588E-11    4.25354E-07
