          %pt            TT            TS            SS            SS2j            Tot
        0.200    3.75303E-01    1.49125E-04    1.87477E-04    0.00000E+00    0.00000E+00
        0.616    2.41456E-01    8.57720E-03    2.53949E-03    0.00000E+00    0.00000E+00
        1.032    1.07716E-01    4.68652E-02    1.07225E-02    0.00000E+00    0.00000E+00
        1.448    3.68643E-02    1.18464E-01    2.28250E-02    0.00000E+00    0.00000E+00
        1.864    1.04796E-02    1.57898E-01    2.40394E-02    0.00000E+00    0.00000E+00
        2.280    2.61383E-03    1.05445E-01    1.49370E-02    0.00000E+00    0.00000E+00
        2.696    5.93399E-04    5.19562E-02    9.06548E-03    0.00000E+00    0.00000E+00
        3.112    1.25712E-04    2.53282E-02    5.61263E-03    0.00000E+00    0.00000E+00
        3.528    2.52849E-05    1.27983E-02    3.55138E-03    0.00000E+00    0.00000E+00
        3.944    4.88779E-06    6.70955E-03    2.29357E-03    0.00000E+00    0.00000E+00
        4.360    9.16132E-07    3.63618E-03    1.50928E-03    0.00000E+00    0.00000E+00
        4.776    1.67577E-07    2.02989E-03    1.01033E-03    0.00000E+00    0.00000E+00
        5.192    3.00595E-08    1.16375E-03    6.87000E-04    0.00000E+00    0.00000E+00
        5.608    5.30712E-09    6.83401E-04    4.73894E-04    0.00000E+00    0.00000E+00
        6.024    9.24856E-10    4.10165E-04    3.31230E-04    0.00000E+00    0.00000E+00
        6.440    1.59436E-10    2.51114E-04    2.34342E-04    0.00000E+00    0.00000E+00
        6.856    2.72366E-11    1.56562E-04    1.67665E-04    0.00000E+00    0.00000E+00
        7.272    4.61720E-12    9.92576E-05    1.21211E-04    0.00000E+00    0.00000E+00
        7.688    7.77597E-13    6.39059E-05    8.84774E-05    0.00000E+00    0.00000E+00
        8.104    1.30221E-13    4.17366E-05    6.51657E-05    0.00000E+00    0.00000E+00
        8.520    2.17011E-14    2.76214E-05    4.83996E-05    0.00000E+00    0.00000E+00
        8.936    3.60111E-15    1.85067E-05    3.62295E-05    0.00000E+00    0.00000E+00
        9.352    5.95345E-16    1.25431E-05    2.73190E-05    0.00000E+00    0.00000E+00
        9.768    9.81009E-17    8.59317E-06    2.07421E-05    0.00000E+00    0.00000E+00
       10.184    1.61181E-17    5.94673E-06    1.58506E-05    0.00000E+00    0.00000E+00
       10.600    2.64136E-18    4.15444E-06    1.21864E-05    0.00000E+00    0.00000E+00
       11.016    4.31855E-19    2.92829E-06    9.42297E-06    0.00000E+00    0.00000E+00
       11.432    7.04607E-20    2.08142E-06    7.32560E-06    0.00000E+00    0.00000E+00
       11.848    1.14748E-20    1.49123E-06    5.72408E-06    0.00000E+00    0.00000E+00
       12.264    1.86555E-21    1.07642E-06    4.49420E-06    0.00000E+00    0.00000E+00
       12.680    3.02834E-22    7.82526E-07    3.54456E-06    0.00000E+00    0.00000E+00
       13.096    4.90907E-23    5.72707E-07    2.80754E-06    0.00000E+00    0.00000E+00
       13.512    7.94771E-24    4.21825E-07    2.23271E-06    0.00000E+00    0.00000E+00
       13.928    1.28523E-24    3.12578E-07    1.78229E-06    0.00000E+00    0.00000E+00
       14.344    2.07615E-25    2.32959E-07    1.42778E-06    0.00000E+00    0.00000E+00
       14.760    3.35051E-26    1.74569E-07    1.14757E-06    0.00000E+00    0.00000E+00
       15.176    5.40222E-27    1.31492E-07    9.25190E-07    0.00000E+00    0.00000E+00
       15.592    8.70308E-28    9.95319E-08    7.48017E-07    0.00000E+00    0.00000E+00
       16.008    1.40101E-28    7.56902E-08    6.06339E-07    0.00000E+00    0.00000E+00
       16.424    2.25371E-29    5.78119E-08    4.92645E-07    0.00000E+00    0.00000E+00
       16.840    3.62300E-30    4.43384E-08    4.01098E-07    0.00000E+00    0.00000E+00
       17.256    5.82065E-31    3.41358E-08    3.27148E-07    0.00000E+00    0.00000E+00
       17.672    9.34601E-32    2.63747E-08    2.67229E-07    0.00000E+00    0.00000E+00
       18.088    1.49985E-32    2.04448E-08    2.18539E-07    0.00000E+00    0.00000E+00
       18.504    2.40577E-33    1.58950E-08    1.78866E-07    0.00000E+00    0.00000E+00
       18.920    3.85706E-34    1.23901E-08    1.46458E-07    0.00000E+00    0.00000E+00
       19.336    6.18113E-35    9.67970E-09    1.19924E-07    0.00000E+00    0.00000E+00
       19.752    9.90149E-36    7.57615E-09    9.81517E-08    0.00000E+00    0.00000E+00
       20.168    1.58550E-36    5.93800E-09    8.02548E-08    0.00000E+00    0.00000E+00
       20.584    2.53789E-37    4.65821E-09    6.55202E-08    0.00000E+00    0.00000E+00
