0.4465	0.5496	0.6551	0.8043	0.9502	1.1472	1.4885	1.8416	2.2235	2.721	3.3828	4.3776
0.66478	0.50218	0.44627	0.32688	0.23555	0.15281	0.06131	0.018351	0.0055421	0.0011364	0.00012174	5.7012e-6
0.11424	0.078933	0.068171	0.048782	0.035075	0.022456	0.0090957	0.002892	0.00088254	0.00022163	0.000026626	1.9776e-6
