0.4457	0.5495	0.6535	0.8035	0.9501	1.1463	1.487	1.8407	2.2213	2.7188	3.3749	4.3698
0.26503	0.23915	0.20722	0.15207	0.10419	0.063612	0.021339	0.0064856	0.0020782	0.00031799	0.000036195	1.6281e-6
0.044113	0.036495	0.03073	0.021913	0.014922	0.0088685	0.0029268	0.00094199	0.00030283	0.000047671	0.000010137	7.5358e-7
