0.45	0.5551	0.6516	0.8008	0.9496	1.1427	1.4813	1.8377	2.2137	2.8589
0.085695	0.070883	0.056206	0.036462	0.024376	0.01139	0.0031067	0.00114	0.0001903	0.000010988
0.018276	0.01284	0.0093509	0.0055963	0.0039329	0.0018257	0.00056489	0.00038601	0.000086161	6.7764e-6
