0.4459	0.5494	0.6539	0.8035	0.9501	1.1464	1.4871	1.8408	2.2214	2.8798
0.32918	0.30733	0.3202	0.20465	0.1487	0.08583	0.030495	0.010157	0.0024245	0.00022391
0.076373	0.05707	0.05595	0.03326	0.025183	0.014243	0.0056279	0.0023422	0.00068913	0.000089747
