0.4457	0.5494	0.6535	0.8033	0.9501	1.1463	1.4868	1.8406	2.221	2.8785
0.50566	0.44448	0.34704	0.31695	0.23012	0.12209	0.036448	0.01045	0.0046347	0.00041541
0.11404	0.078769	0.05746	0.049139	0.037413	0.019201	0.0061592	0.0033474	0.0015676	0.00015079
